ring,year,doy,depth,sm
17,2010,251,3,41.1954
17,2010,253,3,41.0956
24,2010,167,3,43.4138
24,2010,169,3,43.3219
24,2010,175,3,43.4208
24,2010,180,3,43.1082
24,2010,182,3,42.6541
24,2010,187,3,33.9007
24,2010,190,3,29.4677
24,2010,193,3,27.5534
24,2010,195,3,27.239
24,2010,197,3,33.4943
24,2010,200,3,31.1528
24,2010,202,3,41.1853
24,2010,204,3,40.8882
24,2010,207,3,40.3967
24,2010,210,3,38.6924
24,2010,214,3,36.1976
24,2010,216,3,33.9884
24,2010,218,3,32.5706
24,2010,221,3,31.2157
24,2010,223,3,30.2368
24,2010,228,3,30.3954
24,2010,230,3,29.6022
24,2010,232,3,29.5308
24,2010,234,3,36.723
24,2010,236,3,36.5226
24,2010,238,3,34.5232
24,2010,242,3,31.3006
24,2010,246,3,39.9374
24,2010,251,3,39.3226
24,2010,253,3,39.1683
25,2010,167,3,41.0183
25,2010,169,3,40.5378
25,2010,175,3,40.3699
25,2010,180,3,40.2789
25,2010,182,3,39.508
25,2010,187,3,30.2106
25,2010,190,3,27.5935
25,2010,193,3,25.9604
25,2010,195,3,25.1652
25,2010,197,3,27.3369
25,2010,200,3,26.6472
25,2010,202,3,36.699
25,2010,204,3,36.6507
25,2010,207,3,36.3368
25,2010,210,3,36.4442
25,2010,214,3,35.0967
25,2010,216,3,33.497
25,2010,218,3,32.1706
25,2010,221,3,30.5322
25,2010,223,3,29.4747
25,2010,228,3,28.4783
25,2010,230,3,28.2287
25,2010,232,3,27.1298
25,2010,234,3,34.9835
25,2010,236,3,34.6976
25,2010,238,3,33.9306
25,2010,242,3,32.3923
25,2010,246,3,37.8347
25,2010,251,3,37.7169
25,2010,253,3,37.94
32,2010,167,3,40.7827
32,2010,169,3,41.3898
32,2010,175,3,41.2881
32,2010,180,3,41.4225
32,2010,182,3,41.2591
32,2010,187,3,38.9165
32,2010,190,3,35.1172
32,2010,193,3,31.9297
32,2010,195,3,30.9934
32,2010,197,3,36.4131
32,2010,200,3,33.686
32,2010,202,3,40.2784
32,2010,204,3,40.1952
32,2010,207,3,39.5148
32,2010,210,3,39.036
32,2010,214,3,35.6369
32,2010,216,3,33.413
32,2010,218,3,31.3599
32,2010,221,3,28.7117
32,2010,223,3,28.3357
32,2010,228,3,27.4786
32,2010,230,3,26.961
32,2010,232,3,26.6397
32,2010,234,3,33.7453
32,2010,236,3,32.6511
32,2010,238,3,31.3155
32,2010,242,3,29.4882
32,2010,246,3,38.4419
32,2010,251,3,37.7931
32,2010,253,3,37.7616
17,2010,167,4,45.2201
17,2010,169,4,44.2468
17,2010,175,4,44.2686
17,2010,180,4,44.2286
17,2010,182,4,43.99
17,2010,187,4,43.3828
17,2010,190,4,40.4586
17,2010,193,4,33.723
17,2010,195,4,30.9569
17,2010,197,4,36.3974
17,2010,200,4,33.1942
17,2010,202,4,43.2638
17,2010,204,4,43.1485
17,2010,207,4,42.7281
17,2010,210,4,42.9766
17,2010,214,4,42.5501
17,2010,216,4,42.2726
17,2010,218,4,41.5237
17,2010,221,4,40.3898
17,2010,223,4,39.784
17,2010,228,4,39.2374
17,2010,230,4,38.7981
17,2010,232,4,37.9232
17,2010,234,4,42.8787
17,2010,236,4,42.5125
17,2010,238,4,42.1701
17,2010,242,4,41.191
17,2010,246,4,43.4709
17,2010,251,4,42.9877
17,2010,253,4,43.0882
24,2010,167,4,44.894
24,2010,169,4,44.9844
24,2010,175,4,44.818
24,2010,180,4,44.9836
24,2010,182,4,44.8286
24,2010,187,4,44.2713
24,2010,190,4,36.9776
24,2010,193,4,30.7824
24,2010,195,4,28.8134
24,2010,197,4,32.3219
24,2010,200,4,30.9405
24,2010,202,4,42.0844
24,2010,204,4,42.0537
24,2010,207,4,41.308
24,2010,210,4,41.0423
24,2010,214,4,38.4642
24,2010,216,4,37.3705
24,2010,218,4,35.6236
24,2010,221,4,33.7658
24,2010,223,4,33.4303
24,2010,228,4,32.2461
24,2010,230,4,32.0014
24,2010,232,4,31.7117
24,2010,234,4,35.9747
24,2010,236,4,35.451
24,2010,238,4,35.1782
24,2010,242,4,33.7397
24,2010,246,4,40.6079
24,2010,251,4,40.6981
24,2010,253,4,40.918
25,2010,167,4,42.3874
25,2010,169,4,42.2998
25,2010,175,4,42.0371
25,2010,180,4,42.0214
25,2010,182,4,42.1436
25,2010,187,4,39.7933
25,2010,190,4,34.1712
25,2010,193,4,30.2279
25,2010,195,4,28.5552
25,2010,197,4,29.9649
25,2010,200,4,29.2644
25,2010,202,4,37.4856
25,2010,204,4,37.6952
25,2010,207,4,36.9997
25,2010,210,4,37.339
25,2010,214,4,36.312
25,2010,216,4,35.5386
25,2010,218,4,34.512
25,2010,221,4,33.2936
25,2010,223,4,32.2608
25,2010,228,4,31.1908
25,2010,230,4,30.9091
25,2010,232,4,30.1855
25,2010,234,4,35.5787
25,2010,236,4,35.7207
25,2010,238,4,35.379
25,2010,242,4,34.5433
25,2010,246,4,39.24
25,2010,251,4,39.6235
25,2010,253,4,40.1261
32,2010,167,4,41.8537
32,2010,169,4,42.0452
32,2010,175,4,42.0128
32,2010,180,4,42.0874
32,2010,182,4,42.0995
32,2010,187,4,42.3938
32,2010,190,4,41.1545
32,2010,193,4,38.7629
32,2010,195,4,36.6521
32,2010,197,4,39.4262
32,2010,200,4,37.3257
32,2010,202,4,41.405
32,2010,204,4,41.3752
32,2010,207,4,40.618
32,2010,210,4,40.558
32,2010,214,4,38.1851
32,2010,216,4,36.1957
32,2010,218,4,34.0435
32,2010,221,4,31.7586
32,2010,223,4,31.1765
32,2010,228,4,29.8118
32,2010,230,4,29.5982
32,2010,232,4,29.4044
32,2010,234,4,34.4828
32,2010,236,4,34.2478
32,2010,238,4,33.0755
32,2010,242,4,31.7435
32,2010,246,4,38.6316
32,2010,251,4,38.8223
32,2010,253,4,38.7801
17,2010,167,5,44.1356
17,2010,169,5,43.4724
17,2010,175,5,43.655
17,2010,180,5,43.4941
17,2010,182,5,43.345
17,2010,187,5,43.7313
17,2010,190,5,43.2684
17,2010,193,5,38.607
17,2010,195,5,35.3815
17,2010,197,5,37.2347
17,2010,200,5,34.6727
17,2010,202,5,42.205
17,2010,204,5,41.9731
17,2010,207,5,41.4179
17,2010,210,5,41.5473
17,2010,214,5,41.2188
17,2010,216,5,40.895
17,2010,218,5,40.5695
17,2010,221,5,39.1473
17,2010,223,5,39.0932
17,2010,228,5,38.4424
17,2010,230,5,38.1723
17,2010,232,5,37.357
17,2010,234,5,41.4015
17,2010,236,5,41.1548
17,2010,238,5,40.743
17,2010,242,5,40.01
17,2010,246,5,42.5691
17,2010,251,5,42.0548
17,2010,253,5,42.1066
24,2010,167,5,45.5411
24,2010,169,5,45.7419
24,2010,175,5,45.6319
24,2010,180,5,45.7427
24,2010,182,5,45.6071
24,2010,187,5,46.0864
24,2010,190,5,45.6093
24,2010,193,5,38.7699
24,2010,195,5,33.6001
24,2010,197,5,33.7168
24,2010,200,5,31.7198
24,2010,202,5,42.9051
24,2010,204,5,42.892
24,2010,207,5,41.5639
24,2010,210,5,40.5571
24,2010,214,5,38.0151
24,2010,216,5,36.1932
24,2010,218,5,34.3131
24,2010,221,5,32.0219
24,2010,223,5,31.437
24,2010,228,5,30.1919
24,2010,230,5,29.8198
24,2010,232,5,29.5265
24,2010,234,5,31.0521
24,2010,236,5,30.8741
24,2010,238,5,30.8983
24,2010,242,5,29.9423
24,2010,246,5,35.947
24,2010,251,5,36.4778
24,2010,253,5,36.5709
25,2010,167,5,43.4077
25,2010,169,5,43.4767
25,2010,175,5,43.4534
25,2010,180,5,43.5809
25,2010,182,5,43.4026
25,2010,187,5,43.5181
25,2010,190,5,42.7502
25,2010,193,5,39.7836
25,2010,195,5,37.3276
25,2010,197,5,37.225
25,2010,200,5,35.6829
25,2010,202,5,40.9776
25,2010,204,5,41.0456
25,2010,207,5,40.0689
25,2010,210,5,40.5132
25,2010,214,5,39.7176
25,2010,216,5,39.3301
25,2010,218,5,38.187
25,2010,221,5,37.2383
25,2010,223,5,36.3581
25,2010,228,5,35.0349
25,2010,230,5,34.8442
25,2010,232,5,34.1752
25,2010,234,5,38.5125
25,2010,236,5,38.3049
25,2010,238,5,38.3851
25,2010,242,5,37.8977
25,2010,246,5,41.3404
25,2010,251,5,41.8491
25,2010,253,5,41.3795
32,2010,167,5,40.5594
32,2010,169,5,41.5887
32,2010,175,5,41.514
32,2010,180,5,41.6885
32,2010,182,5,41.781
32,2010,187,5,42.0756
32,2010,190,5,41.7465
32,2010,193,5,41.0359
32,2010,195,5,40.4577
32,2010,197,5,40.7436
32,2010,200,5,39.5743
32,2010,202,5,41.0906
32,2010,204,5,40.9648
32,2010,207,5,40.3692
32,2010,210,5,40.2252
32,2010,214,5,38.9786
32,2010,216,5,37.7972
32,2010,218,5,36.1991
32,2010,221,5,34.0217
32,2010,223,5,33.6097
32,2010,228,5,32.2299
32,2010,230,5,31.9449
32,2010,232,5,31.9403
32,2010,234,5,35.0664
32,2010,236,5,34.7446
32,2010,238,5,34.3317
32,2010,242,5,33.2979
32,2010,246,5,37.0271
32,2010,251,5,37.0166
32,2010,253,5,37.1746
17,2010,167,6,44.2058
17,2010,169,6,44.0079
17,2010,175,6,44.1721
17,2010,180,6,44.0084
17,2010,182,6,43.8798
17,2010,187,6,44.2136
17,2010,190,6,44.4578
17,2010,193,6,43.3087
17,2010,195,6,41.3636
17,2010,197,6,41.9571
17,2010,200,6,39.9807
17,2010,202,6,43.2064
17,2010,204,6,43.105
17,2010,207,6,42.6898
17,2010,210,6,42.6382
17,2010,214,6,42.4773
17,2010,216,6,42.3479
17,2010,218,6,41.6142
17,2010,221,6,41.492
17,2010,223,6,41.1473
17,2010,228,6,40.9675
17,2010,230,6,40.6404
17,2010,232,6,40.6463
17,2010,234,6,41.9442
17,2010,236,6,41.7722
17,2010,238,6,41.4763
17,2010,242,6,40.8144
17,2010,246,6,42.62
17,2010,251,6,42.034
17,2010,253,6,42.0754
24,2010,167,6,44.9442
24,2010,169,6,45.0985
24,2010,175,6,44.9897
24,2010,180,6,45.174
24,2010,182,6,45.0392
24,2010,187,6,45.5058
24,2010,190,6,45.6384
24,2010,193,6,44.895
24,2010,195,6,42.7288
24,2010,197,6,41.3528
24,2010,200,6,37.7263
24,2010,202,6,44.2014
24,2010,204,6,43.8911
24,2010,207,6,42.3826
24,2010,210,6,41.6039
24,2010,214,6,39.4353
24,2010,216,6,37.3136
24,2010,218,6,35.7879
24,2010,221,6,32.9931
24,2010,223,6,32.0205
24,2010,228,6,31.0968
24,2010,230,6,30.7903
24,2010,232,6,30.4205
24,2010,234,6,30.3627
24,2010,236,6,30.3736
24,2010,238,6,29.894
24,2010,242,6,29.5199
24,2010,246,6,33.1378
24,2010,251,6,33.1364
24,2010,253,6,33.158
25,2010,167,6,42.6499
25,2010,169,6,42.8932
25,2010,175,6,42.8183
25,2010,180,6,42.9238
25,2010,182,6,42.6942
25,2010,187,6,42.991
25,2010,190,6,43.2337
25,2010,193,6,42.654
25,2010,195,6,42.247
25,2010,197,6,41.5786
25,2010,200,6,40.6637
25,2010,202,6,41.9019
25,2010,204,6,41.8239
25,2010,207,6,41.0895
25,2010,210,6,41.2625
25,2010,214,6,40.7231
25,2010,216,6,40.5185
25,2010,218,6,39.7962
25,2010,221,6,39.1554
25,2010,223,6,37.8279
25,2010,228,6,36.8786
25,2010,230,6,36.5714
25,2010,232,6,36.1756
25,2010,234,6,38.5197
25,2010,236,6,38.2692
25,2010,238,6,38.0005
25,2010,242,6,37.8737
25,2010,246,6,41.0968
25,2010,251,6,41.2041
25,2010,253,6,40.7221
32,2010,167,6,42.0017
32,2010,169,6,42.6229
32,2010,175,6,42.7179
32,2010,180,6,42.8341
32,2010,182,6,42.7077
32,2010,187,6,43.1306
32,2010,190,6,43.1479
32,2010,193,6,42.7818
32,2010,195,6,42.7409
32,2010,197,6,42.4885
32,2010,200,6,41.9511
32,2010,202,6,42.2495
32,2010,204,6,42.2513
32,2010,207,6,41.9784
32,2010,210,6,41.9506
32,2010,214,6,41.4722
32,2010,216,6,40.8572
32,2010,218,6,39.5936
32,2010,221,6,37.3248
32,2010,223,6,37.4626
32,2010,228,6,35.8467
32,2010,230,6,35.6871
32,2010,232,6,34.7553
32,2010,234,6,36.8497
32,2010,236,6,36.4719
32,2010,238,6,36.4147
32,2010,242,6,35.3637
32,2010,246,6,38.5205
32,2010,251,6,37.524
32,2010,253,6,37.1157
17,2010,167,7,43.9095
17,2010,169,7,43.8313
17,2010,175,7,43.8856
17,2010,180,7,43.7559
17,2010,182,7,43.6498
17,2010,187,7,44.0227
17,2010,190,7,44.1635
17,2010,193,7,43.8005
17,2010,195,7,43.4789
17,2010,197,7,43.4362
17,2010,200,7,42.3605
17,2010,202,7,43.4374
17,2010,204,7,43.2216
17,2010,207,7,42.8954
17,2010,210,7,42.8263
17,2010,214,7,42.7032
17,2010,216,7,42.4008
17,2010,218,7,42.1821
17,2010,221,7,41.9532
17,2010,223,7,41.8307
17,2010,228,7,41.4719
17,2010,230,7,41.1803
17,2010,232,7,41.298
17,2010,234,7,41.8429
17,2010,236,7,41.3049
17,2010,238,7,41.0139
17,2010,242,7,40.5847
17,2010,246,7,41.8944
17,2010,251,7,41.1402
17,2010,253,7,41.1236
24,2010,167,7,44.7984
24,2010,169,7,44.832
24,2010,175,7,44.7992
24,2010,180,7,44.735
24,2010,182,7,44.8308
24,2010,187,7,45.2466
24,2010,190,7,45.2229
24,2010,193,7,44.7057
24,2010,195,7,44.759
24,2010,197,7,44.4772
24,2010,200,7,43.8597
24,2010,202,7,44.5277
24,2010,204,7,44.3084
24,2010,207,7,44.0374
24,2010,210,7,43.6428
24,2010,214,7,42.3228
24,2010,216,7,39.8197
24,2010,218,7,38.5532
24,2010,221,7,35.5005
24,2010,223,7,34.4026
24,2010,228,7,33.112
24,2010,230,7,32.6271
24,2010,232,7,31.9805
24,2010,234,7,31.8035
24,2010,236,7,31.7776
24,2010,238,7,31.2387
24,2010,242,7,30.495
24,2010,246,7,32.3726
24,2010,251,7,32.2317
24,2010,253,7,32.3336
25,2010,167,7,43.2747
25,2010,169,7,43.2151
25,2010,175,7,43.2148
25,2010,180,7,43.215
25,2010,182,7,43.0763
25,2010,187,7,43.3847
25,2010,190,7,43.2382
25,2010,193,7,43.0116
25,2010,195,7,43.022
25,2010,197,7,42.7169
25,2010,200,7,42.5645
25,2010,202,7,42.655
25,2010,204,7,42.7271
25,2010,207,7,42.2412
25,2010,210,7,42.2131
25,2010,214,7,41.8314
25,2010,216,7,41.5027
25,2010,218,7,40.9588
25,2010,221,7,40.6273
25,2010,223,7,39.5777
25,2010,228,7,38.6132
25,2010,230,7,38.5221
25,2010,232,7,38.0811
25,2010,234,7,38.7212
25,2010,236,7,38.6349
25,2010,238,7,38.4388
25,2010,242,7,37.7675
25,2010,246,7,40.7231
25,2010,251,7,40.8013
25,2010,253,7,40.3705
32,2010,167,7,42.6298
32,2010,169,7,42.8761
32,2010,175,7,42.8964
32,2010,180,7,43.1204
32,2010,182,7,43.0345
32,2010,187,7,43.3342
32,2010,190,7,43.0843
32,2010,193,7,42.9409
32,2010,195,7,43.0338
32,2010,197,7,42.7884
32,2010,200,7,42.861
32,2010,202,7,42.667
32,2010,204,7,42.6577
32,2010,207,7,42.5055
32,2010,210,7,42.5568
32,2010,214,7,42.1155
32,2010,216,7,41.9554
32,2010,218,7,41.5768
32,2010,221,7,41.0919
32,2010,223,7,40.7678
32,2010,228,7,39.8123
32,2010,230,7,39.4576
32,2010,232,7,39.2763
32,2010,234,7,39.8034
32,2010,236,7,39.4751
32,2010,238,7,39.2863
32,2010,242,7,38.9458
32,2010,246,7,40.1275
32,2010,251,7,39.4362
32,2010,253,7,39.2089
1,2011,167,1,32.0325
1,2011,171,1,30.5699
1,2011,173,1,33.4647
1,2011,175,1,30.5013
1,2011,178,1,35.7332
1,2011,180,1,30.5881
1,2011,182,1,25.7534
1,2011,186,1,20.1627
1,2011,192,1,17.4091
1,2011,194,1,17.2362
1,2011,196,1,17.6324
1,2011,199,1,15.707
1,2011,201,1,16.8046
1,2011,203,1,15.6379
1,2011,206,1,22.8366
1,2011,208,1,20.7302
1,2011,210,1,17.9963
1,2011,213,1,17.3989
1,2011,215,1,16.9122
1,2011,217,1,16.456
1,2011,220,1,17.3231
1,2011,222,1,17.3843
1,2011,224,1,16.7485
1,2011,227,1,20.6374
1,2011,229,1,20.1383
1,2011,231,1,19.8867
1,2011,234,1,18.502
1,2011,237,1,23.9156
1,2011,241,1,20.7069
1,2011,243,1,19.7721
1,2011,250,1,18.3417
1,2011,252,1,22.6324
1,2011,255,1,21.9603
1,2011,258,1,24.344
1,2011,263,1,28.2118
1,2011,266,1,26.1692
1,2011,269,1,30.9764
4,2011,167,1,35.2737
4,2011,171,1,32.3424
4,2011,173,1,34.8304
4,2011,175,1,30.955
4,2011,178,1,36.9396
4,2011,180,1,33.0344
4,2011,182,1,27.3491
4,2011,186,1,19.07
4,2011,192,1,14.7024
4,2011,194,1,14.2995
4,2011,196,1,12.6926
4,2011,199,1,14.258
4,2011,201,1,13.8324
4,2011,203,1,13.0987
4,2011,206,1,18.2171
4,2011,208,1,17.2809
4,2011,210,1,15.2569
4,2011,213,1,15.2664
4,2011,215,1,15.3139
4,2011,217,1,14.4553
4,2011,220,1,15.1468
4,2011,222,1,14.8465
4,2011,224,1,14.4586
4,2011,227,1,16.7094
4,2011,229,1,16.2095
4,2011,231,1,15.8395
4,2011,234,1,15.2615
4,2011,237,1,19.0244
4,2011,241,1,16.928
4,2011,243,1,16.7176
4,2011,250,1,16.507
4,2011,252,1,19.7978
4,2011,255,1,19.7567
4,2011,258,1,20.9971
4,2011,263,1,24.973
4,2011,266,1,23.0395
4,2011,269,1,27.8348
10,2011,167,1,33.8803
10,2011,171,1,30.2692
10,2011,173,1,34.6341
10,2011,175,1,30.7859
10,2011,178,1,36.142
10,2011,180,1,31.9066
10,2011,182,1,28.129
10,2011,186,1,23.3975
10,2011,192,1,21.0242
10,2011,194,1,20.2066
10,2011,196,1,19.8345
10,2011,199,1,19.7881
10,2011,201,1,18.3988
10,2011,203,1,18.1571
10,2011,206,1,20.6803
10,2011,208,1,19.282
10,2011,210,1,17.4989
10,2011,213,1,17.978
10,2011,215,1,17.7717
10,2011,217,1,18.2407
10,2011,220,1,18.1677
10,2011,222,1,18.2921
10,2011,224,1,17.4271
10,2011,227,1,19.3468
10,2011,229,1,18.2761
10,2011,231,1,18.9742
10,2011,234,1,17.6117
10,2011,237,1,20.6703
10,2011,241,1,18.7682
10,2011,243,1,17.942
10,2011,250,1,17.1679
10,2011,255,1,18.7709
10,2011,258,1,20.8846
10,2011,263,1,22.2234
10,2011,266,1,22.4365
10,2011,269,1,26.2695
11,2011,167,1,31.2061
11,2011,171,1,30.9134
11,2011,173,1,33.5983
11,2011,175,1,29.5745
11,2011,178,1,35.9299
11,2011,180,1,32.3118
11,2011,182,1,29.7871
11,2011,186,1,25.2001
11,2011,192,1,21.6757
11,2011,194,1,20.3938
11,2011,196,1,21.7953
11,2011,199,1,19.1313
11,2011,201,1,18.6602
11,2011,203,1,17.7373
11,2011,206,1,26.4121
11,2011,208,1,22.5124
11,2011,210,1,19.6917
11,2011,213,1,19.4843
11,2011,215,1,18.2337
11,2011,217,1,17.3591
11,2011,220,1,18.7067
11,2011,222,1,19.2202
11,2011,224,1,18.4571
11,2011,227,1,21.547
11,2011,229,1,21.3154
11,2011,231,1,21.2111
11,2011,234,1,19.7007
11,2011,237,1,25.7793
11,2011,241,1,21.762
11,2011,243,1,20.4722
11,2011,250,1,19.8315
11,2011,255,1,23.2539
11,2011,258,1,25.2512
11,2011,263,1,30.1433
11,2011,266,1,27.7183
11,2011,269,1,34.0113
1,2011,167,2,37.2214
1,2011,171,2,37.2414
1,2011,173,2,37.4411
1,2011,175,2,37.032
1,2011,178,2,38.2303
1,2011,180,2,37.6848
1,2011,182,2,36.083
1,2011,186,2,31.5134
1,2011,192,2,25.7178
1,2011,194,2,23.5184
1,2011,196,2,23.13
1,2011,199,2,22.0007
1,2011,201,2,21.9433
1,2011,203,2,21.0079
1,2011,206,2,24.0516
1,2011,208,2,23.9751
1,2011,210,2,22.6098
1,2011,213,2,22.4683
1,2011,215,2,22.2011
1,2011,217,2,21.6404
1,2011,220,2,21.8784
1,2011,222,2,21.6452
1,2011,224,2,21.2148
1,2011,227,2,23.2607
1,2011,229,2,23.4866
1,2011,231,2,23.2889
1,2011,234,2,22.592
1,2011,237,2,25.9852
1,2011,241,2,25.187
1,2011,243,2,24.7837
1,2011,250,2,22.2614
1,2011,252,2,23.3128
1,2011,255,2,24.0757
1,2011,258,2,23.9607
1,2011,263,2,26.2737
1,2011,266,2,26.242
1,2011,269,2,31.2336
4,2011,167,2,40.4264
4,2011,171,2,40.0943
4,2011,173,2,39.9338
4,2011,175,2,39.4337
4,2011,178,2,40.4032
4,2011,180,2,40.3451
4,2011,182,2,39.7632
4,2011,186,2,35.9098
4,2011,192,2,23.236
4,2011,194,2,21.1861
4,2011,196,2,18.2511
4,2011,199,2,19.3861
4,2011,201,2,19.1092
4,2011,203,2,17.9782
4,2011,206,2,20.7499
4,2011,208,2,20.0331
4,2011,210,2,18.6234
4,2011,213,2,19.2212
4,2011,215,2,19.3896
4,2011,217,2,18.1744
4,2011,220,2,19.3777
4,2011,222,2,19.28
4,2011,224,2,18.1218
4,2011,227,2,19.7114
4,2011,229,2,19.7747
4,2011,231,2,18.8906
4,2011,234,2,19.2162
4,2011,237,2,22.7239
4,2011,241,2,20.3019
4,2011,243,2,20.7207
4,2011,250,2,20.3394
4,2011,252,2,21.0781
4,2011,255,2,22.5073
4,2011,258,2,22.4917
4,2011,263,2,25.7953
4,2011,266,2,25.6828
4,2011,269,2,29.779
10,2011,167,2,36.2477
10,2011,171,2,35.282
10,2011,173,2,36.0737
10,2011,175,2,35.2107
10,2011,178,2,36.4587
10,2011,180,2,36.0346
10,2011,182,2,35.8988
10,2011,186,2,33.6197
10,2011,192,2,30.568
10,2011,194,2,27.7996
10,2011,196,2,26.7398
10,2011,199,2,25.9778
10,2011,201,2,23.9325
10,2011,203,2,24.5452
10,2011,206,2,23.2541
10,2011,208,2,23.8642
10,2011,210,2,23.3937
10,2011,213,2,23.4151
10,2011,215,2,22.775
10,2011,217,2,23.1141
10,2011,220,2,22.4882
10,2011,222,2,22.8155
10,2011,224,2,21.5086
10,2011,227,2,22.4183
10,2011,229,2,22.2727
10,2011,231,2,22.6082
10,2011,234,2,21.6558
10,2011,237,2,24.6279
10,2011,241,2,22.9042
10,2011,243,2,22.6993
10,2011,250,2,20.5516
10,2011,255,2,21.6461
10,2011,258,2,21.5942
10,2011,263,2,22.17
10,2011,266,2,22.7425
10,2011,269,2,25.8532
11,2011,167,2,37.0018
11,2011,171,2,36.9223
11,2011,173,2,36.8541
11,2011,175,2,36.2682
11,2011,178,2,37.9032
11,2011,180,2,37.49
11,2011,182,2,37.6049
11,2011,186,2,35.1485
11,2011,192,2,31.8558
11,2011,194,2,28.6351
11,2011,196,2,28.5749
11,2011,199,2,25.7062
11,2011,201,2,24.3527
11,2011,203,2,23.2419
11,2011,206,2,23.6331
11,2011,208,2,23.9577
11,2011,210,2,23.5492
11,2011,213,2,22.6425
11,2011,215,2,22.0773
11,2011,217,2,21.8068
11,2011,220,2,21.9734
11,2011,222,2,21.8774
11,2011,224,2,21.2939
11,2011,227,2,21.7738
11,2011,229,2,22.0485
11,2011,231,2,22.298
11,2011,234,2,21.4845
11,2011,237,2,25.8408
11,2011,241,2,24.1876
11,2011,243,2,23.3746
11,2011,250,2,21.6798
11,2011,255,2,23.0794
11,2011,258,2,22.9306
11,2011,263,2,23.7348
11,2011,266,2,24.1465
11,2011,269,2,29.7618
1,2011,167,3,37.2458
1,2011,171,3,37.4736
1,2011,173,3,37.4942
1,2011,175,3,37.3594
1,2011,178,3,37.7251
1,2011,180,3,37.8221
1,2011,182,3,37.4538
1,2011,186,3,37.163
1,2011,192,3,32.7933
1,2011,194,3,30.1775
1,2011,196,3,28.5588
1,2011,199,3,26.9671
1,2011,201,3,26.3088
1,2011,203,3,25.1975
1,2011,206,3,26.379
1,2011,208,3,26.4074
1,2011,210,3,26.1513
1,2011,213,3,25.6538
1,2011,215,3,25.7163
1,2011,217,3,25.3971
1,2011,220,3,25.5271
1,2011,222,3,25.1791
1,2011,224,3,24.853
1,2011,227,3,26.2119
1,2011,229,3,26.1547
1,2011,231,3,26.0655
1,2011,234,3,25.9881
1,2011,237,3,29.1425
1,2011,241,3,28.4935
1,2011,243,3,27.9432
1,2011,250,3,26.0306
1,2011,252,3,26.5475
1,2011,255,3,26.6808
1,2011,258,3,26.3816
1,2011,263,3,27.3056
1,2011,266,3,27.0196
1,2011,269,3,29.8083
4,2011,167,3,40.3204
4,2011,171,3,40.0424
4,2011,173,3,39.9494
4,2011,175,3,39.6094
4,2011,178,3,39.8655
4,2011,180,3,40.0889
4,2011,182,3,40.0149
4,2011,186,3,39.8669
4,2011,192,3,37.1802
4,2011,194,3,31.5984
4,2011,196,3,26.8624
4,2011,199,3,27.1986
4,2011,201,3,25.63
4,2011,203,3,24.3804
4,2011,206,3,28.1502
4,2011,208,3,27.3909
4,2011,210,3,25.2228
4,2011,213,3,25.2778
4,2011,215,3,25.2431
4,2011,217,3,24.0968
4,2011,220,3,24.8428
4,2011,222,3,24.6798
4,2011,224,3,24.2145
4,2011,227,3,25.0865
4,2011,229,3,25.7165
4,2011,231,3,25.1111
4,2011,234,3,24.7357
4,2011,237,3,30.5221
4,2011,241,3,28.3567
4,2011,243,3,27.6018
4,2011,250,3,26.631
4,2011,252,3,28.2882
4,2011,255,3,28.446
4,2011,258,3,29.2279
4,2011,263,3,30.3592
4,2011,266,3,30.5391
4,2011,269,3,33.5584
10,2011,167,3,36.053
10,2011,171,3,35.6147
10,2011,173,3,35.7588
10,2011,175,3,35.3889
10,2011,178,3,36.078
10,2011,180,3,35.9652
10,2011,182,3,35.8639
10,2011,186,3,35.7498
10,2011,192,3,35.8578
10,2011,194,3,33.4148
10,2011,196,3,31.7124
10,2011,199,3,30.4491
10,2011,201,3,28.8922
10,2011,203,3,28.7669
10,2011,206,3,27.2018
10,2011,208,3,27.7467
10,2011,210,3,27.1325
10,2011,213,3,27.5937
10,2011,215,3,26.9734
10,2011,217,3,27.5619
10,2011,220,3,26.8933
10,2011,222,3,27.5251
10,2011,224,3,26.2934
10,2011,227,3,27.114
10,2011,229,3,26.4165
10,2011,231,3,27.1168
10,2011,234,3,26.0399
10,2011,237,3,28.8994
10,2011,241,3,27.6012
10,2011,243,3,27.574
10,2011,250,3,25.1527
10,2011,255,3,25.8405
10,2011,258,3,25.0786
10,2011,263,3,25.9944
10,2011,266,3,25.6659
10,2011,269,3,27.0902
11,2011,167,3,36.6294
11,2011,171,3,37.218
11,2011,173,3,37.5113
11,2011,175,3,37.1424
11,2011,178,3,37.4822
11,2011,180,3,37.5752
11,2011,182,3,37.8541
11,2011,186,3,37.5195
11,2011,192,3,38.4635
11,2011,194,3,36.6195
11,2011,196,3,35.4741
11,2011,199,3,32.4364
11,2011,201,3,30.6652
11,2011,203,3,28.9685
11,2011,206,3,27.7581
11,2011,208,3,28.2454
11,2011,210,3,27.8419
11,2011,213,3,27.7942
11,2011,215,3,27.342
11,2011,217,3,27.1363
11,2011,220,3,26.9913
11,2011,222,3,27.0352
11,2011,224,3,26.6297
11,2011,227,3,26.6933
11,2011,229,3,27.072
11,2011,231,3,26.955
11,2011,234,3,26.5275
11,2011,237,3,29.4062
11,2011,241,3,28.8256
11,2011,243,3,28.47
11,2011,250,3,27.1882
11,2011,255,3,27.5773
11,2011,258,3,27.3223
