C_Year,Obs,C_Month,C_Day,C_Hour,C_minute,dw_psp [Wm-2],temp             [Co],rh [%],Precip [mm],windspd [ms-1]
2010,8195,12,8,10,0,408.49,-10.0967,72.833,0,4.2767
2010,8196,12,8,11,0,478.05,-8.86,66.928,0,3.7083
2010,8197,12,8,12,0,487.13,-7.5017,61.52,0,3.5583
2010,8198,12,8,13,0,410.02,-6.8083,54.708,0,3.6467
2010,8199,12,8,14,0,278.14,-7.1883,56.768,0,3.35
2010,8200,12,8,15,0,118.71,-8.045,62.802,0,3.1367
2010,8201,12,8,16,0,6.71,-8.8317,68.013,0,2.97
2010,8202,12,8,17,0,0,-9.83,74.013,0,2.765
2010,8203,12,8,18,0,0,-10.7867,76.892,0,2.24
2010,8204,12,8,19,0,0,-11.6917,77.43,0,2.29
2010,8205,12,8,20,0,0,-11.9283,76.022,0,2.3983
2010,8206,12,8,21,0,0,-13.2583,80.227,0,1.6
2010,8207,12,8,22,0,0,-12.8333,80.752,0,1.5183
2010,8208,12,8,23,0,0,-13.0183,82.9,0,0.9683
2010,8209,12,9,0,0,0,-13.7717,88.182,0,2.2617
2010,8210,12,9,1,0,0,-14.4717,88.978,0,2.46
2010,8211,12,9,2,0,0,-15.1667,90.135,0,1.7317
2010,8212,12,9,3,0,0,-14.9,89.918,0,1.6233
2010,8213,12,9,4,0,0,-15.0983,89.995,0,2.0867
2010,8214,12,9,5,0,0,-13.5083,87.6,0,2.585
2010,8215,12,9,6,0,0,-12.6683,84.44,0,3.2567
2010,8216,12,9,7,0,25.53,-12.7283,83.648,0,4.3533
2010,8217,12,9,8,0,153.24,-11.0567,80.055,0,4.675
2010,8218,12,9,9,0,197.78,-8.51,76.633,0,5.565
2010,8219,12,9,10,0,278.18,-6.4467,75.548,0,5.9117
2010,8220,12,9,11,0,273.31,-4.5683,75.468,0,6.7617
2010,8221,12,9,12,0,268.4,-2.9817,74.742,0,7.045
2010,8222,12,9,13,0,239.72,-1.715,71.902,0,6.665
2010,8223,12,9,14,0,176.63,-0.8833,69.603,0,6.1467
2010,8224,12,9,15,0,49.29,-1.0767,71.128,0,7.9333
2010,8225,12,9,16,0,1.43,-1.395,73.642,0,7.715
2010,8226,12,9,17,0,0,-1.33,73.688,0,9.195
2010,8227,12,9,18,0,0,-1.225,73.767,0,9.1067
2010,8228,12,9,19,0,0,-0.9833,75.212,0.127,8.3633
2010,8229,12,9,20,0,0,-0.8533,79.417,0.127,7.3733
2010,8230,12,9,21,0,0,-0.8683,81.293,0.127,7.6183
2010,8231,12,9,22,0,0,-0.465,77.89,0,7.1833
2010,8232,12,9,23,0,0,-0.0417,74.013,0,7.5933
2010,8233,12,10,0,0,0,0.2267,75.628,0,7.0783
2010,8234,12,10,1,0,0,0.3567,79.823,0,5.83
2010,8235,12,10,2,0,0,-0.855,83.043,0,4.7317
2010,8236,12,10,3,0,0,-2.43,87.372,0,4.5367
2010,8237,12,10,4,0,0,-3.4383,90.122,0,4.68
2010,8238,12,10,5,0,0,-3.8183,91.597,0,4.2683
2010,8239,12,10,6,0,0,-4.2133,93.273,0,5.0167
2010,8240,12,10,7,0,31.65,-3.9,93.507,0,5.195
2010,8241,12,10,8,0,166.83,-2.765,92.102,0,4.705
2010,8242,12,10,9,0,317.59,-1.3967,90.915,0,3.3817
2010,8243,12,10,10,0,425.31,0.38,88.92,0,3.465
2010,8244,12,10,11,0,464.36,1.3267,88.93,0,4.8167
2010,8245,12,10,12,0,466.12,2.555,86.268,0,3.33
2010,8246,12,10,13,0,320.17,3.305,86.632,0,3.3583
2010,8247,12,10,14,0,214.87,4.1783,85.383,0,3.895
2010,8248,12,10,15,0,81.52,4.3183,84.862,0,2.7133
2010,8249,12,10,16,0,8.19,4.4333,86.608,0,2.2867
2010,8250,12,10,17,0,0,3.9633,86.788,0,3.1833
2010,8251,12,10,18,0,0,3.12,84.572,0,3.8317
2010,8252,12,10,19,0,0,2.6017,84.918,0,4.4133
2010,8253,12,10,20,0,0,2.2833,86.358,0,2.8317
2010,8254,12,10,21,0,0,1.8967,87.677,0,3.41
2010,8255,12,10,22,0,0,1.2067,90.12,0,4.495
2010,8256,12,10,23,0,0,0.9733,91.108,0,4.615
2010,8257,12,11,0,0,0,1.325,90.683,0,4.115
2010,8258,12,11,1,0,0,1.2783,90.95,0,4.43
2010,8259,12,11,2,0,0,1.3233,89.882,0,5.5067
2010,8260,12,11,3,0,0,1.55,88.167,0,5.705
2010,8261,12,11,4,0,0,0.79,91.305,0,4.9333
2010,8262,12,11,5,0,0,0.6567,91.65,0,5.4867
2010,8263,12,11,6,0,0,1.0483,93.908,0,6.68
2010,8264,12,11,7,0,0.32,1.1083,96.413,0,6.5417
2010,8265,12,11,8,0,22.51,1.3533,96.638,0.254,5.9083
2010,8266,12,11,9,0,36.08,1.7383,96.37,1.016,5.6983
2010,8267,12,11,10,0,43.47,1.8133,97.7,3.048,6.9033
2010,8268,12,11,11,0,36.73,2.095,98.213,4.826,9.84
2010,8269,12,11,12,0,40.51,2.2833,97.49,4.064,11.4333
2010,8270,12,11,13,0,20.98,2.0467,97.308,2.032,10.235
2010,8271,12,11,14,0,11.56,1.9667,98.608,3.302,7.3
2010,8272,12,11,15,0,4.06,3.5733,98.452,2.032,7.2817
2010,8273,12,11,16,0,0,4.3833,97.157,1.778,7.02
2010,8274,12,11,17,0,0,3.4333,97.08,0.508,7.7133
2010,8275,12,11,18,0,0,0.0783,96.657,0.127,11.5167
2010,8276,12,11,19,0,0,-1.3267,93.833,0.127,11.0817
2010,8277,12,11,20,0,0,-2.9117,88.028,0,11.3983
2010,8278,12,11,21,0,0,-4.155,83.353,0,10.315
2010,8279,12,11,22,0,0,-5.3967,80.455,0.127,9.57
2010,8280,12,11,23,0,0,-6.23,78.118,0.127,8.6517
2010,8281,12,12,0,0,0,-6.7133,78.213,0.127,8.12
2010,8282,12,12,1,0,0,-6.7383,77.715,0.127,6.305
2010,8283,12,12,2,0,0,-6.675,76.135,0.127,5.485
2010,8284,12,12,3,0,0,-7.0033,83.428,0.127,5.3533
2010,8285,12,12,4,0,0,-7.37,91.547,0.127,4.2633
2010,8286,12,12,5,0,0,-7.6383,94.46,0.254,4.7217
2010,8287,12,12,6,0,0,-7.73,93.673,0.254,5.2467
2010,8288,12,12,7,0,13.27,-7.66,90.755,0.127,5.5883
2010,8289,12,12,8,0,28.49,-7.525,95.757,0.127,4.6167
2010,8290,12,12,9,0,56,-6.9483,96.512,0.254,3.94
2010,8291,12,12,10,0,145.34,-4.9067,95.548,0.254,10.0817
2010,8292,12,12,11,0,175.93,-4.615,94.895,0.127,16.1367
2010,8293,12,12,12,0,147.82,-5.185,94.76,0.127,16.3567
2010,8294,12,12,13,0,109.61,-5.8433,94.823,0.127,17.6817
2010,8295,12,12,14,0,64.82,-6.3783,92.45,0,17.4183
2010,8296,12,12,15,0,30.24,-6.9367,92.528,0,17.7867
2010,8297,12,12,16,0,0,-7.37,94.185,0,17.095
2010,8298,12,12,17,0,0,-7.82,94.208,0.508,17.4633
2010,8299,12,12,18,0,0,-7.9983,90.718,0.254,16.3333
2010,8300,12,12,19,0,0,-8.0817,84.623,0.127,16.435
2010,8301,12,12,20,0,0,-8.48,76.723,0.127,14.945
2010,8302,12,12,21,0,0,-8.4483,74.408,0,14.6117
2010,8303,12,12,22,0,0,-8.7633,73.53,0.127,14.2317
2010,8304,12,12,23,0,0,-9.8067,73.358,0,13.6567
2010,8305,12,13,0,0,0,-10.7033,74.447,0,13.4267
2010,8306,12,13,1,0,0,-11.5583,76.722,0,13.5883
2010,8307,12,13,2,0,0,-12.395,77.417,0,12.7
2010,8308,12,13,3,0,0,-13.3333,79.48,0,11.645
2010,8309,12,13,4,0,0,-13.9717,79.535,0,10.93
2010,8310,12,13,5,0,0,-14.5017,78.873,0,10.845
2010,8311,12,13,6,0,0,-14.9167,78.6,0,10.2333
2010,8312,12,13,7,0,32.29,-15.29,79.028,0,10.1867
2010,8313,12,13,8,0,177.92,-14.705,77.625,0,10.28
2010,8314,12,13,9,0,330.05,-13.8083,76.247,0,10.2733
2010,8315,12,13,10,0,440.41,-13.2467,76.462,0,10.33
2010,8316,12,13,11,0,492.74,-12.7,77.163,0,9.3117
2010,8317,12,13,12,0,481.12,-12.2733,77.382,0,9.42
2010,8318,12,13,13,0,408.25,-11.7667,76.79,0,10.19
2010,8319,12,13,14,0,280.4,-11.6733,75.142,0,10.1983
2010,8320,12,13,15,0,121.76,-11.7917,74.398,0,8.8433
2010,8321,12,13,16,0,6.18,-12.535,75.952,0,6.99
2010,8322,12,13,17,0,0,-13.2667,77.345,0,6.7983
2010,8323,12,13,18,0,0,-13.82,78.898,0,6.4433
2010,8324,12,13,19,0,0,-14.2633,80.62,0,6.185
2010,8325,12,13,20,0,0,-14.3683,81.552,0,6.3883
2010,8326,12,13,21,0,0,-14.6767,82.467,0,6.0417
2010,8327,12,13,22,0,0,-15.1267,83.282,0,5.1717
2010,8328,12,13,23,0,0,-15.53,83.912,0,4.6517
2010,8329,12,14,0,0,0,-15.8067,84.34,0,4.1817
2010,8330,12,14,1,0,0,-16.0283,84.967,0,3.4183
2010,8331,12,14,2,0,0,-16.4083,85.475,0,2.805
2010,8332,12,14,3,0,0,-16.3467,84.498,0,3.52
2010,8333,12,14,4,0,0,-16.68,85.083,0,3.1467
2010,8334,12,14,5,0,0,-16.815,85.047,0,2.8067
2010,8335,12,14,6,0,0,-16.8367,85.492,0,2.5367
2010,8336,12,14,7,0,30.69,-16.7533,84.633,0,2.1417
2010,8337,12,14,8,0,172.01,-15.4817,81.655,0,2.7267
2010,8338,12,14,9,0,323.59,-13.415,77.448,0,2.2433
2010,8339,12,14,10,0,383.63,-11.215,72.448,0.127,2.0483
2010,8340,12,14,11,0,419.7,-9.9483,70.112,0,3.3767
2010,8341,12,14,12,0,475.84,-8.7617,66.255,0,3.63
2010,8342,12,14,13,0,402.53,-8.1367,65.318,0,3.3567
2010,8343,12,14,14,0,277.31,-7.755,63.755,0,2.8617
2010,8344,12,14,15,0,120.49,-7.6733,64.262,0,2.1017
2010,8345,12,14,16,0,6.05,-8.3733,69.668,0,2.095
2010,8346,12,14,17,0,0,-9.1267,73.057,0,2.0233
2010,8347,12,14,18,0,0,-10.3933,77.077,0,2.3483
2010,8348,12,14,19,0,0,-11.1483,76.258,0,1.2283
2010,8349,12,14,20,0,0,-12.275,82.935,0,0.9133
2010,8350,12,14,21,0,0,-12.2083,84.053,0,1.6083
2010,8351,12,14,22,0,0,-12.4883,85.653,0,1.7583
2010,8352,12,14,23,0,0,-13.1,86.692,0,1.5967
2010,8353,12,15,0,0,0,-13.63,88.127,0,2.4067
2010,8354,12,15,1,0,0,-14.0233,85.555,0,2.1617
2010,8355,12,15,2,0,0,-13.8317,85.778,0,2.7817
2010,8356,12,15,3,0,0,-12.51,84.092,0,3.3117
2010,8357,12,15,4,0,0,-11.925,83.177,0,3.3733
2010,8358,12,15,5,0,0,-11.0417,84.427,0,4.1417
2010,8359,12,15,6,0,0,-10.365,83.115,0,4.5017
2010,8360,12,15,7,0,19.15,-9.5667,82.163,0,4.9683
2010,8361,12,15,8,0,81.26,-8.69,80.607,0,5.4017
2010,8362,12,15,9,0,157.13,-7.7067,75.468,0,5.9033
2010,8363,12,15,10,0,204.29,-6.8333,69.722,0,5.87
2010,8364,12,15,11,0,173.28,-6.15,62.843,0,5.94
2010,8365,12,15,12,0,126.02,-5.505,62.34,0,5.5283
2010,8366,12,15,13,0,117.38,-5.0867,62.093,0,5.7533
2010,8367,12,15,14,0,69.37,-4.82,62.503,0,6.095
2010,8368,12,15,15,0,28.37,-4.7967,68.89,0,6.5083
2010,8369,12,15,16,0,0,-5.06,72.995,0,6.4867
2010,8370,12,15,17,0,0,-5.0117,69.853,0,6.34
2010,8371,12,15,18,0,0,-4.695,63.872,0,7.095
2010,8372,12,15,19,0,0,-4.5967,66.558,0.127,6.29
2010,8373,12,15,20,0,0,-5.3683,86.428,0.127,7.2483
2010,8374,12,15,21,0,0,-5.66,95.302,0.508,7.5217
2010,8375,12,15,22,0,0,-5.52,95.44,0.508,7.5733
2010,8376,12,15,23,0,0,-5.4283,94.428,0.254,7.2233
2010,8377,12,16,0,0,0,-5.4217,95.823,1.524,6.1233
2010,8378,12,16,1,0,0,-5.5133,97.018,0.762,5.505
2010,8379,12,16,2,0,0,-5.27,97.392,0.508,5.9617
2010,8380,12,16,3,0,0,-4.9433,96.912,0.254,4.33
2010,8381,12,16,4,0,0,-5.035,97.522,0.254,3.625
2010,8382,12,16,5,0,0,-5.2767,96.853,0.127,4.7233
2010,8383,12,16,6,0,0,-5.305,94.448,0.127,5.4217
2010,8384,12,16,7,0,18.91,-5.1817,93.492,0,4.6133
2010,8385,12,16,8,0,79.72,-4.8117,91.292,0,4.4667
2010,8386,12,16,9,0,147.48,-4.64,89.785,0,4.635
2010,8387,12,16,10,0,209.47,-4.4933,87.963,0,4.1167
2010,8388,12,16,11,0,218.18,-4.3183,86.097,0,3.6633
2010,8389,12,16,12,0,160.91,-4.6167,87.992,0,4.2667
2010,8390,12,16,13,0,145.16,-4.9033,91.45,0.127,4.7083
2010,8391,12,16,14,0,134.6,-5.1433,94.033,0.127,4.3017
2010,8392,12,16,15,0,64.83,-5.095,93.393,0.127,3.6333
2010,8393,12,16,16,0,2.24,-5.215,92.29,0,3.8433
2010,8394,12,16,17,0,0,-5.45,91.782,0,3.2033
2010,8395,12,16,18,0,0,-5.3767,91.475,0,3.6
2010,8396,12,16,19,0,0,-5.375,91.203,0,3.2817
2010,8397,12,16,20,0,0,-5.2067,91.493,0,2.9
2010,8398,12,16,21,0,0,-4.9967,91.295,0,3.6633
2010,8399,12,16,22,0,0,-5.0017,89.467,0,6.43
2010,8400,12,16,23,0,0,-5.3483,89.27,0,6.8467
2010,8401,12,17,0,0,0,-5.64,88.547,0,6.48
2010,8402,12,17,1,0,0,-5.8133,88.027,0,5.8767
2010,8403,12,17,2,0,0,-5.96,89.123,0,5.36
2010,8404,12,17,3,0,0,-6.0017,90.078,0,4.645
2010,8405,12,17,4,0,0,-6.1567,90.425,0.127,5.0217
2010,8406,12,17,5,0,0,-6.685,91.303,0.127,3.495
2010,8407,12,17,6,0,0,-6.8267,89.128,0,3.6917
2010,8408,12,17,7,0,9.82,-6.685,89.803,0,2.1617
2010,8409,12,17,8,0,111.7,-6.6617,83.132,0.127,5.9183
2010,8410,12,17,9,0,312.79,-7.1083,81.083,0,6.5617
2010,8411,12,17,10,0,424.64,-7.2667,82.47,0,7.8633
2010,8412,12,17,11,0,481.95,-7.075,83.358,0,7.1983
2010,8413,12,17,12,0,472.65,-6.5317,81.498,0,5.8783
2010,8414,12,17,13,0,402.58,-6.1483,79.993,0,5.4233
2010,8415,12,17,14,0,279.34,-5.79,78.872,0,5.4783
2010,8416,12,17,15,0,101.98,-6.0533,80.668,0,5.025
2010,8417,12,17,16,0,4.98,-6.7717,84.417,0,4.01
2010,8418,12,17,17,0,0,-6.9117,86.932,0,3.76
2010,8419,12,17,18,0,0,-7.7583,88.887,0,3.4683
2010,8420,12,17,19,0,0,-8.5467,91.845,0,2.7567
2010,8421,12,17,20,0,0,-8.8333,94.292,0,3.6817
2010,8422,12,17,21,0,0,-8.8533,96.9,0,3.73
2010,8423,12,17,22,0,0,-9.0267,96.987,0,4.115
2010,8424,12,17,23,0,0,-9.3633,96.253,0,4
2010,8425,12,18,0,0,0,-9.465,95.275,0,3.6417
2010,8426,12,18,1,0,0,-9.11,93.723,0,3.8283
2010,8427,12,18,2,0,0,-9.365,89.033,0,3.7567
2010,8428,12,18,3,0,0,-10.0483,93.178,0,3.645
2010,8429,12,18,4,0,0,-10.2283,93.215,0,3.7183
2010,8430,12,18,5,0,0,-11.015,95.498,0,3.6417
2010,8431,12,18,6,0,0,-11.5467,95.755,0,4.1233
2010,8432,12,18,7,0,25.99,-11.7467,94.823,0,3.445
2010,8433,12,18,8,0,156.51,-10.6333,92.622,0,3.81
2010,8434,12,18,9,0,305.97,-8.6683,89.065,0,3.275
2010,8435,12,18,10,0,424.64,-6.5567,84.653,0,3.165
2010,8436,12,18,11,0,443.09,-4.8417,77.307,0,4.2767
2010,8437,12,18,12,0,448.28,-3.475,75.992,0,4.8233
2010,8438,12,18,13,0,401.12,-2.9267,75.157,0,5.1
2010,8439,12,18,14,0,216.24,-2.9083,78.787,0,4.8167
2010,8440,12,18,15,0,115.19,-2.6517,78.853,0,2.6433
2010,8441,12,18,16,0,6.12,-3.3983,82.713,0,2.135
2010,8442,12,18,17,0,0,-3.6833,83.923,0,2.9117
2010,8443,12,18,18,0,0,-4.6517,87.91,0,3.2683
2010,8444,12,18,19,0,0,-5.8733,92.018,0,3.5283
2010,8445,12,18,20,0,0,-7.1367,95.347,0,3.03
2010,8446,12,18,21,0,0,-7.6283,96.563,0,3.4467
2010,8447,12,18,22,0,0,-8.1167,95.495,0,3.4283
2010,8448,12,18,23,0,0,-9.1317,96.872,0,1.7917
2010,8449,12,19,0,0,0,-8.1517,97.077,0,2.1217
2010,8450,12,19,1,0,0,-7.8667,97.16,0,2.285
2010,8451,12,19,2,0,0,-10.73,94.55,0,1.7833
2010,8452,12,19,3,0,0,-14.985,92.198,0,1.7933
2010,8453,12,19,4,0,0,-12.7117,93.587,0,0.355
2010,8454,12,19,5,0,0,-10.5667,95.077,0,0.6233
2010,8455,12,19,6,0,0,-10.3817,95.188,0,0.6633
2010,8456,12,19,7,0,11.51,-9.4983,95.728,0,0.5817
2010,8457,12,19,8,0,70.92,-8.1017,96.64,0,1.035
2010,8458,12,19,9,0,162.6,-5.7117,97.993,0,0.9667
2010,8459,12,19,10,0,210.24,-3.94,98.58,0,0.4017
2010,8460,12,19,11,0,219.67,-3.7083,98.577,0,1.3633
2010,8461,12,19,12,0,232.39,-2.6583,97.38,0.127,2.9733
2010,8462,12,19,13,0,187.31,-1.6983,93.403,0,2.785
2010,8463,12,19,14,0,99.22,-1.2617,92.082,0,2.6067
2010,8464,12,19,15,0,37.03,-1.7467,92.473,0,2.7467
2010,8465,12,19,16,0,0.9,-2.6183,92.652,0,2.3033
2010,8466,12,19,17,0,0,-2.6733,93.182,0.127,1.7067
2010,8467,12,19,18,0,0,-2.7283,93.827,0.127,1.84
2010,8468,12,19,19,0,0,-3.1983,94.283,0.127,2.8617
2010,8469,12,19,20,0,0,-3.5,89.992,0,2.77
2010,8470,12,19,21,0,0,-3.2033,90.498,0,1.445
2010,8471,12,19,22,0,0,-3.2417,92.535,0,1.7783
2010,8472,12,19,23,0,0,-3.4367,91.788,0,2.4717
2010,8473,12,20,0,0,0,-3.945,88.083,0,2.72
2010,8474,12,20,1,0,0,-4.0517,89.205,0,3.5033
2010,8475,12,20,2,0,0,-4.48,91.543,0,3.3
2010,8476,12,20,3,0,0,-5.0517,89.34,0,4.325
2010,8477,12,20,4,0,0,-5.2083,89.605,0,4.655
2010,8478,12,20,5,0,0,-5.4733,91.812,0,4.975
2010,8479,12,20,6,0,0,-5.44,93,0,4.9667
2010,8480,12,20,7,0,20.69,-5.0117,94.223,0,5.64
2010,8481,12,20,8,0,54.48,-4.615,93.502,0,6.5383
2010,8482,12,20,9,0,141.11,-3.6917,95.035,0.127,6.465
2010,8483,12,20,10,0,196.44,-2.5367,94.488,0.127,5.8633
2010,8484,12,20,11,0,181.62,-1.91,94.06,0.127,5.805
2010,8485,12,20,12,0,150.56,-1.7917,97.593,0.127,6.5533
2010,8486,12,20,13,0,141.45,-1.615,98.563,0.127,7.4617
2010,8487,12,20,14,0,104.22,-1.2933,97.843,0.127,8.3883
2010,8488,12,20,15,0,29.43,-1.0817,97.157,0.127,8.6117
2010,8489,12,20,16,0,0,-0.9283,96.745,0.508,9.0717
2010,8490,12,20,17,0,0,-0.74,94.558,0.127,9.7167
2010,8491,12,20,18,0,0,-0.385,93.14,0.127,9.52
2010,8492,12,20,19,0,0,-0.2883,93.75,0,9.0633
2010,8493,12,20,20,0,0,-0.255,94.95,0.127,9.1933
2010,8494,12,20,21,0,0,-0.0883,95.368,0.127,8.355
2010,8495,12,20,22,0,0,0.02,95.775,0.127,8.6917
2010,8496,12,20,23,0,0,0.1017,95.805,0,8.3117
2010,8497,12,21,0,0,0,0.0967,97.087,0,8.32
2010,8498,12,21,1,0,0,0.2067,97.898,0,7.2133
2010,8499,12,21,2,0,0,0.465,97.573,0,7.73
2010,8500,12,21,3,0,0,0.5,98.035,0,7.475
2010,8501,12,21,4,0,0,0.5867,98.323,0,6.815
2010,8502,12,21,5,0,0,0.5817,98.552,0,5.5667
2010,8503,12,21,6,0,0,0.4717,99.025,0,4.8633
2010,8504,12,21,7,0,4.77,0.465,99.438,0,4.335
2010,8505,12,21,8,0,55.29,0.5783,99.473,0,5.0083
2010,8506,12,21,9,0,122.16,0.6517,98.907,0,5.0133
2010,8507,12,21,10,0,181.44,0.7233,97.803,0,5.35
2010,8508,12,21,11,0,149.21,0.8633,96.893,0,3.1867
2010,8509,12,21,12,0,166.53,1.0283,96.042,0,2.1017
2010,8510,12,21,13,0,218.72,1.2483,95.093,0,2.0933
2010,8511,12,21,14,0,109.9,1.1367,95.408,0,2.4817
2010,8512,12,21,15,0,55.81,1.125,95.71,0,1.9567
2010,8513,12,21,16,0,3.8,1.3067,94.993,0,1.5217
2010,8514,12,21,17,0,0,1.07,95.617,0,1.4117
2010,8515,12,21,18,0,0,0.6617,97.523,0,1.56
2010,8516,12,21,19,0,0,0.6733,97.803,0,1.945
2010,8517,12,21,20,0,0,0.5733,98.208,0,1.94
2010,8518,12,21,21,0,0,0.5083,98.638,0,2.43
2010,8519,12,21,22,0,0,0.6317,98.47,0,3.0967
2010,8520,12,21,23,0,0,0.7767,97.582,0,4.3283
2010,8521,12,22,0,0,0,0.625,91.025,0,6.7317
2010,8522,12,22,1,0,0,-1.88,78.128,0,7.9683
2010,8523,12,22,2,0,0,-3.8617,80.048,0,7.5167
2010,8524,12,22,3,0,0,-5.975,85.783,0,8.3567
2010,8525,12,22,4,0,0,-6.9033,89.957,0,9.785
2010,8526,12,22,5,0,0,-6.3617,89.327,0,8.7117
2010,8527,12,22,6,0,0,-5.985,89.347,0,8.3717
2010,8528,12,22,7,0,7.58,-5.7583,89.405,0,9.2033
2010,8529,12,22,8,0,53.25,-4.7917,92.437,0,8.505
2010,8530,12,22,9,0,107.05,-3.7217,91.285,0,9.195
2010,8531,12,22,10,0,152.41,-3.2117,89.627,0,9.2
2010,8532,12,22,11,0,166.9,-2.7667,90.278,0,8.6783
2010,8533,12,22,12,0,159.05,-2.445,90.952,0,7.9367
2010,8534,12,22,13,0,101.48,-1.94,91.955,0,8.3117
2010,8535,12,22,14,0,63.01,-1.6567,94.013,0,7.7817
2010,8536,12,22,15,0,34.11,-1.22,92.7,0,6.84
2010,8537,12,22,16,0,1.51,-1.2583,92.682,0,5.9867
2010,8538,12,22,17,0,0,-2.4517,93.647,0,4.3567
2010,8539,12,22,18,0,0,-3.2417,94.745,0,4.4833
2010,8540,12,22,19,0,0,-3.3367,94.545,0,3.995
2010,8541,12,22,20,0,0,-3.3333,93.815,0,3.5433
2010,8542,12,22,21,0,0,-3.5817,93.495,0,3.8383
2010,8543,12,22,22,0,0,-4.2867,94.138,0,4.2367
2010,8544,12,22,23,0,0,-5.355,96.325,0,3.5533
2010,8545,12,23,0,0,0,-5.5933,97.077,0,4.0717
2010,8546,12,23,1,0,0,-6.64,97.573,0,3.6133
2010,8547,12,23,2,0,0,-7.0083,97.93,0,2.8283
2010,8548,12,23,3,0,0,-6.9067,97.312,0,4.155
2010,8549,12,23,4,0,0,-6.5083,97.752,0,3.6983
2010,8550,12,23,5,0,0,-7.355,97.962,0,3.2583
2010,8551,12,23,6,0,0,-8.3833,96.968,0,2.5333
2010,8552,12,23,7,0,31.69,-8.3367,96.648,0,2.2967
2010,8553,12,23,8,0,110.18,-8.405,96.378,0,1.265
2010,8554,12,23,9,0,292.6,-6.6517,97,0,1.6167
2010,8555,12,23,10,0,411.5,-4.5367,97.148,0,2.315
2010,8556,12,23,11,0,474.98,-2.975,91.823,0,3.345
2010,8557,12,23,12,0,436.18,-2.1617,84.427,0,2.6367
2010,8558,12,23,13,0,326.24,-1.915,83.567,0,3.0583
2010,8559,12,23,14,0,186.7,-1.82,84.418,0,2.93
2010,8560,12,23,15,0,88.09,-1.7983,85.41,0,2.7583
2010,8561,12,23,16,0,6.83,-2.7017,87.052,0,3.72
2010,8562,12,23,17,0,0,-3.8167,88.275,0,3.0533
2010,8563,12,23,18,0,0,-4.575,90.53,0,2.0633
2010,8564,12,23,19,0,0,-5.545,92.678,0,2.075
2010,8565,12,23,20,0,0,-5.885,93.667,0,1.7083
2010,8566,12,23,21,0,0,-5.69,93.838,0,1.7683
2010,8567,12,23,22,0,0,-5.3133,93.778,0,1.2783
2010,8568,12,23,23,0,0,-4.9683,93.41,0,1.07
2010,8569,12,24,0,0,0,-4.6667,93.58,0,2.09
2010,8570,12,24,1,0,0,-3.9717,93.038,0,2.1833
2010,8571,12,24,2,0,0,-3.35,91.433,0,0.8833
2010,8572,12,24,3,0,0,-2.7717,90.683,0,2.6
2010,8573,12,24,4,0,0,-2.735,90.347,0,1.62
2010,8574,12,24,5,0,0,-2.81,92.24,0,1.0117
2010,8575,12,24,6,0,0,-2.825,93.143,0,1.5717
2010,8576,12,24,7,0,5.66,-2.6683,92.743,0,2.9967
2010,8577,12,24,8,0,42.92,-2.3967,91.665,0,4.025
2010,8578,12,24,9,0,80.26,-2.0983,90.913,0,3.69
2010,8579,12,24,10,0,89.54,-1.6383,89.103,0.127,3.1717
2010,8580,12,24,11,0,117.37,-1.455,90.298,0.127,2.655
2010,8581,12,24,12,0,117.3,-1.2217,90.305,0.127,3.045
2010,8582,12,24,13,0,111.96,-1.3867,93.9,0.254,2.3217
2010,8583,12,24,14,0,70.96,-1.79,97.673,0.254,3.4033
2010,8584,12,24,15,0,30.95,-1.9383,98.235,0.762,3.65
2010,8585,12,24,16,0,0,-2.0617,99.722,1.524,3.465
2010,8586,12,24,17,0,0,-2.1,100,1.778,3.49
2010,8587,12,24,18,0,0,-2.0983,100,0.762,2.63
2010,8588,12,24,19,0,0,-2.1017,100,0.254,3.0767
2010,8589,12,24,20,0,0,-2.25,100,0.254,3.1333
2010,8590,12,24,21,0,0,-2.4367,100,0.127,3.2467
2010,8591,12,24,22,0,0,-2.585,100,0.127,2.895
2010,8592,12,24,23,0,0,-2.8,99.933,0.127,2.9267
2010,8593,12,25,0,0,0,-2.935,99.948,0.254,2.6117
2010,8594,12,25,1,0,0,-3.11,99.878,0.127,3.1483
2010,8595,12,25,2,0,0,-3.6083,99.64,0.127,3.285
2010,8596,12,25,3,0,0,-4.025,99.365,0,3.1733
2010,8597,12,25,4,0,0,-4.095,99.348,0,3.6683
2010,8598,12,25,5,0,0,-3.63,99.638,0,3.68
2010,8599,12,25,6,0,0,-3.2383,99.765,0,2.965
2010,8600,12,25,7,0,9.33,-2.74,100,0.127,5.225
2010,8601,12,25,8,0,96.02,-2.605,99.98,0.127,6.53
2010,8602,12,25,9,0,158.98,-3.0067,99.502,0,8.15
2010,8603,12,25,10,0,270.72,-3.2033,95.603,0,7.3017
2010,8604,12,25,11,0,368.64,-3.0633,92.763,0,7.1933
2010,8605,12,25,12,0,309.21,-3.28,91.823,0,8.115
2010,8606,12,25,13,0,223.74,-3.3167,91.092,0,7.8417
2010,8607,12,25,14,0,186.14,-3.2317,90.998,0,6.845
2010,8608,12,25,15,0,78.65,-2.98,91.547,0,7.2783
2010,8609,12,25,16,0,5.71,-2.8117,91.55,0,7.5667
2010,8610,12,25,17,0,0,-2.7167,91.302,0,7.12
2010,8611,12,25,18,0,0,-2.55,89.893,0,7.935
